"id" "activity" "tBodyAcc.mean...X_mean" "tBodyAcc.correlation...X.Z_mean" "tBodyAcc.correlation...Y.Z_mean" "tGravityAcc.mean...X_mean" "tGravityAcc.correlation...X.Z_mean" "tGravityAcc.correlation...Y.Z_mean" "tBodyAccJerk.mean...X_mean" "tBodyAccJerk.correlation...X.Z_mean" "tBodyAccJerk.correlation...Y.Z_mean" "tBodyGyro.mean...X_mean" "tBodyGyro.correlation...X.Z_mean" "tBodyGyro.correlation...Y.Z_mean" "tBodyGyroJerk.mean...X_mean" "tBodyGyroJerk.correlation...X.Z_mean" "tBodyAccMag.arCoeff..3_mean" "tGravityAccMag.arCoeff..3_mean" "tBodyAccJerkMag.arCoeff..3_mean" "tBodyGyroMag.arCoeff..3_mean" "tBodyGyroJerkMag.arCoeff..3_mean" "tBodyGyroJerkMag.arCoeff..4_mean" "fBodyAcc.mean...X_mean" "fBodyAcc.bandsEnergy...1.24.2_mean" "fBodyAcc.bandsEnergy...25.48.2_mean" "fBodyAccJerk.mean...X_mean" "fBodyAccJerk.bandsEnergy...1.24.2_mean" "fBodyAccJerk.bandsEnergy...25.48.2_mean" "fBodyGyro.mean...X_mean" "fBodyGyro.bandsEnergy...1.24.2_mean" "fBodyAccMag.skewness.._mean" "fBodyBodyAccJerkMag.skewness.._mean" "fBodyBodyGyroMag.skewness.._mean"
8 4 0.267491472934783 -0.30707900281087 0.224114402134783 0.832453878043478 -0.643651695521739 0.534318769723913 0.0786713761086957 0.199341187167391 0.00523427558076087 -0.0547396987173913 0.220974414782609 -0.332201736 -0.0923150250434783 0.0165306433826087 0.152781689847826 0.152781689847826 -0.0755832993695652 0.00294078463695652 -0.0849286788673913 -0.164698997391304 -0.981142909782609 -0.989795048913043 -0.999230690434783 -0.984977270652174 -0.999468170652174 -0.999683949565217 -0.982200309782609 -0.998157984130435 -0.269247147043478 -0.44008060223913 -0.0623236916086956
8 5 0.279620986111111 0.0514003347037037 0.308021805018519 0.957669921111111 0.272111375081481 0.606261220481481 0.0753739045185185 0.0976942867481481 -0.00423374629259259 -0.0219671978203704 -0.176599614924074 -0.444889460594444 -0.097757576 -0.0911340135611111 0.234871223048148 0.234871223048148 -0.0159500612981482 0.0844762540074074 0.00217570042407407 -0.176609714412963 -0.988219862222222 -0.977545315 -0.998383194814815 -0.989029238518519 -0.999271436666667 -0.999304141296296 -0.969677435925926 -0.998784695740741 -0.316040105203704 -0.515789499240741 -0.215287632864815
8 6 0.261254282907407 -0.362212125790741 -0.415233477035185 -0.405930036111111 -0.759515483333333 -0.832324902592593 0.0878326902592593 0.149155145948148 0.0907017957344445 0.00535361206851852 0.229609713888889 -0.0103756182592593 -0.106445008314815 0.0411890605259259 0.110511034166667 0.110511034166667 -0.114333808618519 0.111924809074074 0.0140915983781481 -0.137744770997407 -0.953538563888889 -0.984383083888889 -0.997362340925926 -0.973110596111111 -0.995705063703704 -0.998547701296296 -0.957903886111111 -0.997997054259259 -0.164138738975926 -0.567137468944444 -0.145797785259259
9 1 0.278502842115385 -0.0484480115403846 -0.0466757132692308 0.951867079615385 0.15355297975 -0.176156275096154 0.0704357270480769 0.617604753653846 -0.123706675015385 -0.0808360598653846 -0.338106740098077 0.10255169175 -0.0809204094461538 0.0529765389653846 -0.0243787739538462 -0.0243787739538462 0.0146883366459615 0.335053106653846 0.0030910699 -0.10991331495 -0.294711163653846 -0.549559887115385 -0.922679107884615 -0.314265401346154 -0.706847698076923 -0.922810610384615 -0.383676120961538 -0.730414934615385 -0.504246373461538 0.236401498353846 -0.383847455308077
9 2 0.262436475714286 -0.0157479345734694 0.102077829702041 0.902647777755102 0.510902366142857 0.182263375940816 0.0692266245755102 0.448762643942857 -0.150372255557143 -0.16396719 0.21598337462449 -0.0076405836244898 -0.0684689593355102 0.067377749344898 -0.00687601737959184 -0.00687601737959184 -0.0372099245530612 -0.0329338440530612 0.0404447861061224 -0.331805496069388 -0.342735952653061 -0.699674010816327 -0.96554839122449 -0.402044750408163 -0.889380566122449 -0.97254183755102 -0.313941631326531 -0.617232705510204 -0.485569017489796 -0.254025189632653 -0.281019388938775
9 3 0.295923445 -0.683131650714286 -0.00103673464285714 0.938417773333333 0.0460311244333333 0.211249326452381 0.130193043809524 -0.249809294785714 -0.146625991952381 -0.0916383011071429 0.092425416047619 0.111816406047619 -0.094591202447619 0.153305639785714 0.167545842642857 0.167545842642857 0.120809184883333 0.0482290971190476 -0.093839397252381 -0.0722065338785714 0.103128506197619 -0.464517494357143 -0.891498631904762 -0.0645354342404762 -0.652107006904762 -0.884793765952381 -0.325042890904762 -0.737309525 -0.414211202904762 0.145447920242857 -0.437528278571429
9 4 0.24832674354 -0.32332389714 -0.100636305321 0.9163245106 -0.3191470646 -0.09185080816 0.077005006374 -0.01583286672 -0.0872141293 -0.042328876778 0.06841718084 0.03892704132 -0.0930708106 0.165923981974 0.0077127233 0.0077127233 -0.028951949854 0.066523233034 -0.039493873498 -0.198698909014 -0.959413594 -0.9474201612 -0.9976781268 -0.9655962396 -0.9969775656 -0.9991917092 -0.950315237 -0.992022635 -0.27602884536 -0.3146482975 -0.097317931332
9 5 0.282310057333333 -0.193221483124444 -0.002906223 0.961323502222222 0.0777927468 0.0984196948444444 0.0760032053555556 -0.166329603756667 -0.0745801372626667 -0.029183136346 0.209472488711111 0.0861318178822222 -0.095897704 0.309695734973333 0.134256407155556 0.134256407155556 -0.0307384019466667 0.0460832010777778 -0.0697721337647556 -0.214072391712222 -0.971662692 -0.991342564888889 -0.999226670222222 -0.971313768666667 -0.998081686 -0.999416611111111 -0.916974437555556 -0.995440302444444 -0.331415881777778 -0.3655168708 -0.244878147488889
9 6 0.2591955368 -0.393128866154 0.17478719393 -0.5802528348 -0.43594731936 0.333730747512 0.08807344764 0.002637530034 -0.104510308384 -0.013632036148 0.1067547568426 -0.019368605526 -0.10384667982 0.2676263788932 0.053912321748 0.053912321748 -0.058854108738 0.112050072712 0.04573994019 -0.24291405214 -0.946865494 -0.9955539652 -0.999015566 -0.964304065 -0.9966696298 -0.9990531826 -0.930297921 -0.9986422042 -0.17939220078 -0.31842098436 -0.176680079212
10 1 0.278574076603774 -0.0544503301292453 -0.0611848628867925 0.963092149811321 -0.227582018941509 -0.0244950234339623 0.0857943809283019 -0.0660508269754717 -0.0975611775660377 0.0106894976215094 0.229425297001887 -0.127845155071698 -0.122709563462264 -0.215706232350943 0.161347628628302 0.161347628628302 -0.0253479757773585 -0.0342759013507547 0.084281202909434 -0.094458922509434 -0.114190001283019 -0.823454846415094 -0.889545641509434 -0.107941107467925 -0.855858996415094 -0.890495978301887 -0.277913780754717 -0.665213916415094 -0.54033403509434 -0.123217912330679 -0.54119271
10 2 0.267121853404255 -0.176163838978723 -0.0663678299361702 0.931861027446809 -0.281400055012766 -0.0457011287106383 0.0648829303510638 -0.0908377631276596 -0.256392092785106 0.0733447168425532 0.0253255453829787 -0.204529440578723 -0.157212539189362 -0.213406587510638 -0.0182110464404255 -0.0182110464404255 -0.117875619448936 -0.0449987181702128 0.00950166956808511 -0.232274150829787 -0.139410790617021 -0.547928077446808 -0.951908958510638 -0.20121432216383 -0.87674557787234 -0.953777711914894 -0.218524716912766 -0.758659146170213 -0.449782622340426 -0.385212671680851 -0.257559653893617
10 3 0.290401594315789 0.0563234309473684 -0.0941661335 0.939807421052632 -0.3518677525 -0.0216573754473684 0.100959387447368 -0.0797472156052632 -0.143346476410526 -0.124839594289474 -0.0919562765526316 -0.0200715389973684 -0.0643764005526316 -0.2154947945 0.0235438078421053 0.0235438078421053 -0.128290758789474 0.371101783247368 -0.0245839330789474 -0.185044181868421 0.215665273157895 -0.689653069736842 -0.759061590263158 0.181419131002632 -0.746631602368421 -0.762503575263158 -0.214350280079211 -0.533852553421053 -0.355337650128947 -0.0821680753421053 -0.478345071342105
10 4 0.270612056481481 -0.166637015509259 -0.0659910681962963 0.791887198148148 -0.0799920948407407 -0.0573292534518519 0.0775372505185185 0.143572834775926 -0.12825041202037 -0.0432432176851852 -0.098580874087037 0.0371799255351852 -0.0931555026481481 -0.076114994912963 0.229528370462963 0.229528370462963 -0.0518382467966667 0.155575480805556 -0.00136482865185185 -0.242498425535185 -0.984943144259259 -0.997057625740741 -0.999570224259259 -0.989365013888889 -0.999627286851852 -0.999750758333333 -0.986477363333333 -0.997786263148148 -0.41429850197037 -0.530006243425926 -0.106065895672222
10 5 0.276650300681818 -0.100090473340909 -0.0250130712954546 0.954008785454545 -0.107895052059091 0.0985991069090909 0.0809784390227273 -0.0143029174090909 -0.0796386097136364 -0.0281854325604545 -0.141229287034091 0.0363740090227273 -0.104753833181818 -0.252227791811364 0.228496338181818 0.228496338181818 -0.00666062177272727 0.145786676459091 0.0486995614909091 -0.269765459795455 -0.970099814318182 -0.994730062045455 -0.999334125 -0.963565166136364 -0.998867220227273 -0.999443032272727 -0.924005912954545 -0.997994110227273 -0.333060616052273 -0.386071484027273 -0.221927425043182
10 6 0.280230574137931 -0.130919068544828 0.198550505132759 -0.453069737586207 -0.335230738517241 0.267568776551724 0.073815064487931 0.160818095720172 0.0537799832775862 -0.019555937162069 -0.0492621813551724 0.349684613027586 -0.100308254413793 -0.00311887841992534 0.2207255631 0.2207255631 0.0121403244224138 0.116325031744828 -0.281408750598276 -0.042370714 -0.96918420862069 -0.992501823793103 -0.998379302413793 -0.979014668793104 -0.998385808793103 -0.999083019482759 -0.953793912068965 -0.998192375 -0.39113748 -0.431499640827586 -0.425214986484483
11 1 0.271821892881356 -0.000183889927118645 0.254059976864407 0.946468451355932 -0.36639925719661 0.198442144830508 0.0829709328491525 0.0916694977677966 0.433869869661017 -0.0426928995457627 0.109439590064407 -0.135313543294915 -0.0918204195491525 -0.0289719462537288 -0.115522683205085 -0.115522683205085 -0.293419986627119 -0.0435495447728814 -0.0698211371694915 -0.152727154605085 -0.396533731864407 -0.88575693779661 -0.969135489830508 -0.453265268813559 -0.943196476610169 -0.970060185932203 -0.514753307627119 -0.840355841355932 -0.470869504067797 -0.123097658135593 -0.414192006508475
11 2 0.263775859277778 0.0202699562962963 -0.00932791938888889 0.892626155555556 -0.307433913888889 0.258280081296296 0.0968561683092593 0.240554370981481 0.216178274514815 -0.0820909701727778 0.0877838679124074 -0.106556340835185 -0.0645245413759259 -0.158268187437037 0.00332879708148148 0.00332879708148148 -0.02249348275 -0.142534484831481 -0.0757490512055556 -0.171276097078148 -0.355348902222222 -0.668425260555556 -0.987001439814815 -0.495927371666667 -0.958745116111111 -0.988078493703704 -0.471782782222222 -0.951856547407407 -0.324894281759259 -0.0768198787644444 -0.13197909447037
11 3 0.291605631956522 0.242562623417391 -0.151313116602174 0.941746406521739 -0.112084075869565 0.403894245717391 0.0897168657173913 0.0944715582934783 0.14366828655 -0.12506869905 -0.0879880370565217 -0.0435518383695652 -0.0220916265065217 -0.310326652195652 -0.184342541817391 -0.184342541817391 -0.0608389065934783 0.00103262173478261 -0.0366739034391304 -0.142010150065217 0.0351937228130435 -0.767409511304348 -0.937999269782609 -0.120463004665217 -0.867150922391304 -0.943249945 -0.318777012804348 -0.76857555826087 -0.429937735695652 -0.181327558717391 -0.310761461521739
11 4 0.276590197358491 -0.0739063570584906 -0.139938512454717 0.871963798301887 0.0120653684075472 -0.166800729377358 0.0761777324716981 0.0392151088490566 -0.162877830877358 -0.0399984915849057 0.110645635622642 0.174610049018868 -0.0948423481320755 0.143911301060377 0.143113828509434 0.143113828509434 0.00780302706415094 0.109463882369811 -0.0229253993207547 -0.235632971251321 -0.981481454339623 -0.998086290754717 -0.999520886037736 -0.980831750377358 -0.999488085660377 -0.999596101698113 -0.985106875471698 -0.997468051886792 -0.304015196707547 -0.286579234660377 -0.144029771915094
11 5 0.277715562765957 -0.118983769485106 -0.0057263752269149 0.956464535957447 -0.410221230180851 0.111656315134043 0.0760097721914894 0.156694480397872 -0.0949691380234043 -0.0293141521489362 0.0877649546702128 -0.105026926765957 -0.099519355893617 -0.104574184991702 0.237971029531915 0.237971029531915 -0.0419020021323234 0.182831885961702 0.00426058303340426 -0.264032638668085 -0.993808050638298 -0.99964099212766 -0.99980026787234 -0.992385450851064 -0.999775725957447 -0.99979198 -0.978301717234043 -0.999576944893617 -0.438363181297872 -0.578955073397872 -0.311715765768085
11 6 0.280592970877193 -0.0324846536807018 -0.299803529087719 -0.134832031403509 -0.122153674824561 -0.0111856699403509 0.0766645337017544 0.208238004350877 -0.31107749907193 -0.0191743840136842 0.227663495384211 0.26879210445614 -0.102297501877193 0.0641667489859649 0.248159012561404 0.248159012561404 0.0222872870333509 0.177229548545614 0.0449439993350877 -0.241264003631579 -0.983801365614035 -0.998248059122807 -0.999488705263158 -0.984884874385965 -0.999098823684211 -0.999491618947368 -0.97618747122807 -0.997336252982456 -0.547832928368421 -0.546662084596491 -0.231526052484211
12 1 0.2771286656 -0.293614767658 0.088594778482 0.9668735148 0.0052641756 0.1986850547 0.045764401482 -0.305837007396 -0.077472937966 -0.1045136708758 -0.127242062144 0.21680100954 -0.06223893174 -0.28327902842 -0.040680369438 -0.040680369438 -0.18745284376 0.274734711076 -0.07609410332 -0.0034397050136 -0.05435763951 -0.8213463432 -0.9122135632 -0.08161979534 -0.8109540256 -0.9218764478 -0.4019759318 -0.7741710078 -0.4675562234 -0.074418950665 -0.3948512825
12 2 0.272970338653846 -0.214696538282692 0.119053883461538 0.938371473269231 -0.213159886571154 0.0387242424115385 0.0728660813846154 -0.0886375423653846 0.128021551502885 -0.0931234101769231 -0.235774807711538 0.147594454807692 -0.0455638872076923 -0.19479036 -0.0998121591769231 -0.0998121591769231 -0.230943417190385 0.121932461482115 -0.0842687504038462 -0.102977710286538 -0.321447925192308 -0.833007243846154 -0.974993428653846 -0.385843754230769 -0.934264271730769 -0.9737060675 -0.426360331538462 -0.779814358461538 -0.288834340134615 0.0732722335192308 -0.365398526980769
12 3 0.281521097391304 -0.350971378282609 0.211461252521739 0.949861980652174 0.039879678326087 0.176070994752174 0.0621500251717391 -0.347530638434783 0.17954164081087 -0.112531564434783 -0.0842405288695652 -0.0523986680478261 -0.0264668968652174 0.0157088512608696 -0.0379521953043478 -0.0379521953043478 -0.10114785965 0.336408727491304 0.0164625559456522 0.0527357720702174 0.0235049348717391 -0.834900517826087 -0.904187443913044 -0.00701472271717392 -0.824405299782609 -0.905245261521739 -0.178856167345652 -0.789376355217391 -0.447811247740043 0.024950785685 -0.411726224693478
12 4 0.275007224901961 -0.329717402307843 0.234654747901961 0.926228975490196 -0.367342126098039 0.169013714372549 0.0771277656078431 -0.0102290849990196 0.0214112442745098 -0.0424159182941176 0.0552939927607843 -0.2981287996 -0.0941023489803922 0.0643044649588235 0.0808973338372549 0.0808973338372549 -0.144654529643529 0.119420486033333 -0.0439418213411765 -0.1482903921 -0.97966614372549 -0.995953719803922 -0.999432918627451 -0.977109887058824 -0.999150637843137 -0.999557271372549 -0.968528985294118 -0.997879814509804 -0.281758136588235 -0.410410736529412 -0.240747944372549
12 5 0.277405834918033 -0.0527043499442623 0.176422666295082 0.957317821803279 0.455498447918033 0.451599422032787 0.0744631761967213 -0.116296574367213 -0.0194304383 -0.0300030427426229 -0.129325937081967 -0.0708075858934426 -0.0976380412377049 -0.0883499110655738 0.185447035135574 0.185447035135574 -0.110184605668852 0.0395957062098361 -0.113616833791803 -0.0661442596786885 -0.976469472295082 -0.983522984262295 -0.999158480327869 -0.971971634098361 -0.998715293934426 -0.999393615081967 -0.890292711147541 -0.997596475737705 -0.282043094426229 -0.451112966754098 -0.171636038901639
12 6 0.260113433 -0.413148777335 -0.292380102033333 -0.3785920653 -0.469480464183333 -0.0728975664 0.0854295393833333 -0.112625133355 -0.181942083985 -0.0146546807316667 0.31535711045 -0.275367371036667 -0.0990402297166667 0.166339340873333 0.082583257375 0.082583257375 -0.243510789398333 0.237154484281667 -0.112565406381667 0.0724989101483333 -0.956248487666667 -0.9952354985 -0.998909778166667 -0.968742758833333 -0.998375039166667 -0.999111768666667 -0.9566538865 -0.9975407705 -0.272025122866667 -0.362330024192667 -0.238530228616667
13 1 0.275883130350877 -0.076088435985614 0.366466123789474 0.910855709298246 0.154468238298246 0.266275231824561 0.0809590227198246 -0.0288047658192982 0.414628414666667 -0.0174207634701754 0.00539586041578947 0.00818964037631579 -0.0966598593263158 0.0369633796842105 0.121659962725789 0.121659962725789 -0.0361525079122807 0.0438391199157895 -0.120387329029825 -0.00895390317017544 -0.335030121052632 -0.683491539824561 -0.89351670877193 -0.290460801694737 -0.67404284122807 -0.898065877017544 -0.192856474047368 -0.806281301754386 -0.390247232982456 0.304860146017544 -0.304366804421053
13 2 0.258203939581818 -0.108302534963636 0.415700438990909 0.847634313454545 0.266561462054545 0.101778683454545 0.0692442067545455 -0.121771420327273 0.392322863490909 -0.13829376226 -0.140902330890909 -0.190823602810909 -0.0664817176345455 -0.00235501510690909 -0.0732151397036364 -0.0732151397036364 0.0587310526618182 0.0201793167272727 -0.181092973763636 -0.0211495113727273 -0.382460736363636 -0.671396271454546 -0.969022237272727 -0.506212135636364 -0.89484213 -0.973649968181818 -0.482113007636364 -0.686174183636364 -0.367131757527273 -0.299680518563636 -0.378439405254545
13 3 0.294907553404255 -0.445670293478723 0.214456715851064 0.941875619787234 0.206543723893617 0.300665263659574 0.101704538333298 -0.390344463255319 0.171175064702128 -0.122672201757447 -0.0827859353191489 -0.125242927085106 -0.0647199842553191 0.0966547175638298 -0.0434552903446809 -0.0434552903446809 -0.147188636425532 0.0422810231574468 -0.291412748723404 0.0300795337744681 -0.0726602663212766 -0.645334739361702 -0.864641751276596 -0.11485155627234 -0.620581538723404 -0.878838997659574 -0.319677124659574 -0.774941139361702 -0.471936179659574 -0.00671413268085106 -0.537102311212766
13 4 0.274328499591837 -0.0624233713469388 0.292929808532653 0.92557651244898 -0.194047002204082 0.376836929142857 0.0752865881142857 0.191129261838776 0.0934997625857143 -0.0355124856836735 0.487379624020408 -0.442729781626531 -0.095919848877551 0.195890109857143 0.190394801718367 0.190394801718367 -0.077929237822449 0.125046931036735 0.00353059554285714 -0.0539273045165306 -0.990135477755102 -0.980941179183674 -0.998170487755102 -0.992678212653061 -0.999602332653061 -0.999754351632653 -0.983218202857143 -0.998634133469388 -0.333919464206122 -0.597419249591837 -0.124480057591837
13 5 0.277758431052632 -0.0483024027421053 0.217454917192982 0.942695296842105 0.164790723652632 0.216536774430351 0.0758630962280702 -0.0451849250701754 0.0810138640624561 -0.0295492164431579 -0.0198998183877193 -0.439446945210526 -0.0981199986666667 0.0375670091333333 0.0686521773157895 0.0686521773157895 -0.103252079085965 0.191690905647368 -0.186383715842105 0.0247100054035088 -0.989425965614035 -0.998596915964912 -0.99971895122807 -0.988198276666667 -0.999571486666667 -0.999727285263158 -0.957154108421053 -0.999323535789474 -0.345203499526316 -0.530272093035088 -0.258675198578947
13 6 0.276716360483871 -0.405302422056452 -0.480001774725806 -0.156852206467742 -0.377332396983871 -0.6641930475 0.0767774832096774 -0.0344244291935484 -0.0119348255645161 -0.00973609968045161 -0.121891249 0.302473012275806 -0.101835573822581 0.0384601044612903 0.0992317318596774 0.0992317318596774 -0.192024828898387 0.217593160145161 -0.0204759331 0.310688208879032 -0.974716920483871 -0.995750015322581 -0.999337511935484 -0.985199684354839 -0.999386263709677 -0.999578386129032 -0.96946349 -0.998167579516129 -0.0839882837693548 -0.401214617222581 -1.85935967741952e-05
14 1 0.271959598644068 -0.296726626711864 -0.180901369491525 0.802973961525424 0.122714911525424 -0.489370277491525 0.0720877913452542 0.0300210834694915 -0.197586519464085 -0.00347655062271186 -0.220924115966102 0.436440533728814 -0.110656054802153 0.335822152415254 0.124734781479661 0.124734781479661 0.0521946403220339 0.214077870342373 -0.155101578727119 -0.0492831760755932 -0.421498172542373 -0.436199129152542 -0.918912421525424 -0.472360616779661 -0.78861568440678 -0.916240169322034 -0.508595851864407 -0.615368383898305 -0.327181063254237 0.13885778909322 -0.204272035922034
14 2 0.26242106612963 -0.480219364074074 -0.179135358944444 0.688256122222222 0.216110898851852 -0.584071270641852 0.0803303022222222 -0.360970492777778 0.278014476962963 0.0813841685037037 0.392511348340741 0.712673014259259 -0.128266667862963 0.389984114537037 -0.1054752655 -0.1054752655 -0.0289054133074074 -0.0780690197092593 -0.0249667327022222 -0.29486254285 -0.323508442240741 0.320558004068519 -0.90485693462963 -0.383497147037037 -0.608926148703704 -0.907130128333333 -0.441048358648148 0.242091899190741 -0.296121196975926 -0.425367098074074 -0.302376717218518
14 3 0.293422115555556 -0.693053510444444 0.385280625555556 0.81629643 0.315928447264444 0.418637009355556 0.0428631626711111 -0.166638998504444 0.103177990990622 -0.0147079653333333 -0.00293809990888889 -0.273047656555556 -0.108620377713333 0.0284893757555556 0.129306758413333 0.129306758413333 -0.0694349750466667 0.248625345733333 0.18100612352 -0.446248740955556 0.0212541553977778 0.06673889332 -0.764316399777778 -0.0337820458644444 -0.455051261488889 -0.755813126 -0.295315541666667 -0.0816259379555556 -0.496092465333333 0.100495538753333 -0.500394158888889
14 4 0.279990577037037 0.0256860625537037 0.250666946266667 0.939038759814815 0.178306866296296 0.441489574355556 0.0741878844074074 0.0680814980185185 0.114729575409259 -0.0440403326851852 -0.00398369279629629 -0.335970696192593 -0.0921614578888889 0.0166445613185185 0.0772626136888889 0.0772626136888889 -0.0666761271240741 0.0920004419074074 0.0429877619259259 -0.3212034805 -0.976456609259259 -0.987487815 -0.999034601481481 -0.981566649444444 -0.998820261851852 -0.999558710925926 -0.978577117592593 -0.996943247592593 -0.356560888411111 -0.464675062811111 -0.197527118851852
14 5 0.280545613833333 0.332038119916667 0.396917843683333 0.875319569 0.90238989745 0.670379005416667 0.0737933748485 0.00448690568866666 0.105573981186667 -0.0220886526891667 -0.348062585255667 -0.534704467283333 -0.100718458866667 -0.118744153217667 0.11749611692 0.11749611692 -0.0350767367033333 0.0970769015316667 0.079744124635 -0.298201746133333 -0.9726995625 -0.991647745666667 -0.9989654805 -0.97818164 -0.998302001166667 -0.999178291 -0.957111767 -0.996627946166667 -0.263181809366667 -0.355297248933333 -0.214557067065
14 6 0.233275439803922 -0.586738358784314 -0.373562179137255 -0.145483631627451 -0.736670628470588 -0.458429921784314 0.098140384845098 0.0210471976666667 -0.0703749243019608 0.00505221181607843 0.286592908582353 -0.409243639313725 -0.105446637019608 0.304279127741176 0.0876121565 0.0876121565 -0.0648306474509804 0.0409959164098039 0.00839200949019608 -0.274018278470588 -0.933936178235294 -0.966402915490196 -0.99751025372549 -0.972010709215686 -0.998162914117647 -0.999383037254902 -0.949959040588235 -0.99590763 -0.215392939372549 -0.417542860254902 -0.204266652294118
15 1 0.273899207962963 -0.0132568662407407 0.0736058444444444 0.951524391481481 -0.158953831074074 -0.0216657263148148 0.0897770721666667 0.243818426635185 0.0561447573462963 -0.0554883847662963 -0.0569814262222222 0.15175357944037 -0.0776692754648148 -0.049327968037037 -0.00138309667092593 -0.00138309667092593 -0.156481025987037 0.0549546304061111 0.044847879742037 -0.373582685425926 -0.31744092037037 -0.876505038703704 -0.969421421851852 -0.39082198537037 -0.923949500555556 -0.967050242592593 -0.253399360296296 -0.85980366537037 -0.516745128888889 -0.264819566414815 -0.418638755740741
15 2 0.270187595833333 0.0545438033020833 -0.179284519270833 0.918544812291667 -0.0133193803125 0.245687422958333 0.07297243298125 0.147253086895833 -0.0632568530125 0.0903340029875 -0.2749850638125 0.136850000833333 -0.144485986527083 -0.188092583916667 -0.0370464665958333 -0.0370464665958333 -0.07276878333125 0.134478273879167 0.101324306833333 -0.385852533708333 -0.0746328434375 -0.784593540625 -0.979158180625 -0.2370530733125 -0.948150257083333 -0.979893348125 -0.361096856875 -0.856158966041667 -0.291010539625 -0.341055159895833 -0.204737039416458
15 3 0.280198851190476 0.130265556062381 -0.0198285378809524 0.932302200476191 -0.160179391142857 -0.0676386494285714 0.0711457160166667 0.0966398581666667 0.154542608404762 -0.136618653071429 -0.023183227047619 -0.0556389569285714 -0.0482532079928571 -0.267561538928571 0.149692070854762 0.149692070854762 -0.072930822247619 0.11572167012619 0.048858171952381 -0.0565648883690476 0.235309825547619 -0.747239922380952 -0.886106490238095 0.0619687485333333 -0.73437071 -0.881651335 -0.22735956545 -0.723183349047619 -0.424089703 -0.0465074820857143 -0.390107434604762
15 4 0.27290337979661 -0.0903976279830508 0.16978415216322 0.89036426220339 -0.131040123338983 0.271983558949153 0.0784792788644068 0.180527673171186 -0.0821781622033898 -0.0377111130338983 -0.097677499220339 -0.201292852440678 -0.0953649067966102 -0.0219231730847458 0.175000030042373 0.175000030042373 -0.0910254993955932 0.179130073254237 -0.0312527615915254 -0.156850876561017 -0.986619609491525 -0.992630457627119 -0.999274184576271 -0.988106102033898 -0.999634526779661 -0.999739710169491 -0.986152580338983 -0.998300958983051 -0.369630350440678 -0.447346365457627 -0.152009197
15 5 0.278915803962264 -0.230951400991132 0.127647509009434 0.965528899622642 -0.223471262128302 0.301451532830189 0.0752280703207547 -0.0179709614150943 -0.0749898858226415 -0.0262433562254717 -0.0803916745377358 -0.0843386540188679 -0.101358786226415 0.0354278750943396 0.155252612162264 0.155252612162264 -0.0608529922828113 0.161830475186792 0.022959725702566 -0.260218014792453 -0.986724998867925 -0.995393818113208 -0.999433578113208 -0.985353492641509 -0.999552267735849 -0.999616646603774 -0.950380286226415 -0.998978540754717 -0.315949879075472 -0.511094916377358 -0.164836767950943
15 6 0.2894756525 -0.0733165532916667 -0.143159537972222 -0.1719930545 -0.0092269481388889 0.0648319663027778 0.0767515438611111 0.173703592808333 -0.248377124798611 -0.0168300887791667 0.0703725504402778 -0.020358080875 -0.102266714236111 0.0514854128458333 0.115846327477778 0.115846327477778 -0.0767992694416667 0.0837682035388889 0.0285198165761806 -0.199143807430556 -0.974016176527778 -0.988997559305556 -0.999218226527778 -0.981329999027778 -0.998840493888889 -0.999432504444444 -0.955413596111111 -0.997068279027778 -0.341265131909722 -0.452850468556806 -0.241156568113889
16 1 0.276023564509804 -0.201364456835294 0.0358669439215686 0.925981326078431 0.350611703313725 -0.0579062091176471 0.0770223771764706 -0.0942565419372549 0.0105580647058823 -0.0151721912792157 0.120227280205882 -0.0510257607843137 -0.110917348282353 0.508826561568627 -0.0369763632254902 -0.0369763632254902 -0.11623388123098 0.125986717388235 -0.000599118309803921 -0.126430140745098 -0.394790433529412 -0.64175235745098 -0.927034764313725 -0.44140618254902 -0.726193992745098 -0.937902976862745 -0.59574648627451 -0.796887828431373 -0.580764892156863 -0.237642386176471 -0.488542242470588
16 2 0.255986102627451 -0.450482125882353 0.0239786266666667 0.826874282745098 0.387807117921569 -0.0593745968823529 0.0762526677 -0.123795122014902 -0.109606673921569 0.0718408878078431 0.0830588387647059 -0.00247381823529412 -0.140908293613922 0.0020307165372549 -0.10281659712902 -0.10281659712902 -0.207585511294118 0.0133065825803922 -0.0171339945823529 -0.217606274101961 -0.474984014705882 -0.606079871764706 -0.959758519019608 -0.546088862941176 -0.856135911176471 -0.960962462745098 -0.53239971627451 -0.788777676470588 -0.309924836913725 -0.163569814678431 -0.237540052076471
16 3 0.295586802191489 -0.653582012340426 0.0854078208085106 0.917818427021277 0.204877559553192 0.0701197172212766 0.0907857064255319 -0.345637346595745 0.0903019766212766 -0.0225373369978723 -0.0697253919574468 -0.0137367147829787 -0.103904044543617 0.247655386212766 -0.19836163706383 -0.19836163706383 -0.127678908859574 0.311252684042553 0.0492839192125532 0.0405060627255319 0.0368263528276596 -0.483701961489362 -0.867071771914894 -0.155444882765957 -0.605138827234043 -0.879159214468085 -0.420844008625532 -0.843420150638298 -0.332650575489362 -0.00116325325531915 -0.252068261285319
